Restoran Adı,Sipariş No,Restoran ID,Teslimat Tipi,Ödeme Yöntemi,Ödeme Yöntemi.1,Sipariş Durumu,Siparişin Alındığı Tarih,Kabul Edilme Zamanı,Tahmini Teslim Alınmaya Hazır Olma Süresi,Teslim Alınmaya Hazır Olma Süresi,Kuryenin Teslim Almaya Yakın Olma Zamanı,Sipariş Teslim Tarihi,Tahmini Teslimat Zamanı,Teslimat zamanı,İptal Edilme Zamanı,İptal Sebebi,İptal Kaynağı,Toplam,Paketleme ücreti,Minimum gönderim tutarı,Unnamed: 21,KDV Bedeli,Sipariş İletim Hizmeti Bedeli,Restoran İndirimi,Restoran Kuponu,Komisyon,Unnamed: 27,Unnamed: 28,Faturalandırılabilir,Ödeme Yapıldı,Tahmini Kazanç,İşletme tarafından tahsil edilmiş nakit tutar,Yemeksepeti'ne geri ödenecek tutar,Ödeme Tutarı,Yemeksepeti İndirimi,Yemeksepeti Tarafından Karşılanan Kupon,Toplam İndirim,Toplam Kupon,Vergi Tutarı,Ürünler
Arthur's Pizza,vz11-l23n,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,10/11/2024 18:17,10/11/2024 18:17,10/11/2024 18:29,,10/11/2024 18:27,10/11/2024 18:31,10/11/2024 18:46,10/11/2024 18:37,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-l4mi,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,YEMEKPAY_CARDPAYMENT,Teslim Edildi,02/11/2024 23:21,02/11/2024 23:21,02/11/2024 23:33,,02/11/2024 23:26,02/11/2024 23:35,02/11/2024 23:44,02/11/2024 23:44,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-lakw,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,26/10/2024 17:38,26/10/2024 17:38,26/10/2024 17:52,,26/10/2024 17:51,26/10/2024 17:55,26/10/2024 18:00,26/10/2024 18:03,,,,"680,00","0,00","0,00","0,00","50,74","40,80","0,00","150,00","68,00","0,00","161,02",evet,,"209,44","0,00","0,00","209,44","0,00","0,00","0,00","150,00","0,00","1 Roma, 1 Milano"
Arthur's Pizza,vz11-lbhj,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,YEMEKPAY_CARDPAYMENT,Teslim Edildi,10/11/2024 18:32,10/11/2024 18:32,10/11/2024 18:44,,10/11/2024 18:41,10/11/2024 18:45,10/11/2024 19:01,10/11/2024 18:51,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-llrk,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,10/11/2024 18:41,10/11/2024 18:41,10/11/2024 18:56,,10/11/2024 18:59,10/11/2024 19:04,10/11/2024 19:20,10/11/2024 19:22,,,,"780,00","0,00","0,00","0,00","64,96","46,80","0,00","150,00","78,00","0,00","200,00",evet,,"240,24","0,00","0,00","240,24","0,00","0,00","0,00","150,00","0,00","1 Milano, 1 Coca-Cola Zero Sugar (25 cl.), 1 Coca-Cola (25 cl.), 1 Verona"
Arthur's Pizza,vz11-m3xu,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,05/11/2024 21:14,05/11/2024 21:14,05/11/2024 21:25,,05/11/2024 21:28,05/11/2024 21:29,05/11/2024 21:38,05/11/2024 21:42,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-m5z5,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,26/10/2024 18:39,26/10/2024 18:39,26/10/2024 18:52,,26/10/2024 18:49,26/10/2024 18:51,26/10/2024 18:56,26/10/2024 19:01,,,,"440,00","0,00","0,00","0,00","32,39","26,40","0,00","100,00","44,00","0,00","101,69",evet,,"135,52","0,00","0,00","135,52","0,00","0,00","0,00","100,00","0,00","1 Torino, 1 Coca-Cola (25 cl.), 1 Lipton Ice Tea Limon (25 cl.)"
Arthur's Pizza,vz11-mqid,vz11,Yemeksepeti Teslimatlı,,,İptal Edildi,,,09/11/2024 23:19,,,,,,09/11/2024 23:17,Ulaşılamıyor,Satıcı,"680,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","136,00","0,00","0,00","1 Verona, 1 Torino"
Arthur's Pizza,vz11-nfjk,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,14/11/2024 13:03,14/11/2024 13:03,14/11/2024 13:17,,14/11/2024 13:13,14/11/2024 13:26,14/11/2024 13:27,14/11/2024 13:33,,,,"760,00","0,00","0,00","0,00","38,91","72,96","152,00","0,00","121,60","0,00","0,00",evet,,"374,53","0,00","0,00","374,53","0,00","0,00","152,00","0,00","0,00","1 Roma, 1 Margherita, 2 Coca-Cola (25 cl.)"
Arthur's Pizza,vz11-nrop,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,YEMEKPAY_CARDPAYMENT,Teslim Edildi,03/11/2024 20:05,03/11/2024 20:05,03/11/2024 20:17,,03/11/2024 20:12,03/11/2024 20:20,03/11/2024 20:32,03/11/2024 20:30,,,,"370,00","0,00","0,00","0,00","26,01","22,20","0,00","100,00","37,00","0,00","70,83",evet,,"113,96","0,00","0,00","113,96","0,00","0,00","0,00","100,00","0,00","1 Margherita, 1 Coca-Cola (25 cl.)"
Arthur's Pizza,vz11-o072,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,30/10/2024 14:55,30/10/2024 14:56,30/10/2024 15:08,,30/10/2024 15:04,30/10/2024 15:12,30/10/2024 15:23,30/10/2024 15:28,,,,"660,00","0,00","0,00","0,00","51,12","39,60","0,00","150,00","66,00","0,00","150,00",evet,,"203,28","0,00","0,00","203,28","0,00","0,00","0,00","150,00","0,00","1 Verona, 1 Margherita"
Arthur's Pizza,vz11-o5ze,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,27/10/2024 18:05,27/10/2024 18:05,27/10/2024 18:17,,27/10/2024 18:16,27/10/2024 18:19,27/10/2024 18:31,27/10/2024 18:29,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-ofqs,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,03/11/2024 19:11,03/11/2024 19:11,03/11/2024 19:23,03/11/2024 19:24,03/11/2024 19:22,03/11/2024 19:24,03/11/2024 19:29,03/11/2024 19:30,,,,"340,00","0,00","0,00","0,00","17,41","32,64","68,00","0,00","54,40","0,00","0,00",evet,,"167,55","0,00","0,00","167,55","0,00","0,00","68,00","0,00","0,00",1 Milano
Arthur's Pizza,vz11-oo6k,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,08/11/2024 18:54,08/11/2024 18:54,08/11/2024 19:05,,08/11/2024 19:08,08/11/2024 19:09,08/11/2024 19:20,08/11/2024 19:21,,,,"320,00","0,00","0,00","0,00","20,24","19,20","0,00","100,00","32,00","0,00","50,00",evet,,"98,56","0,00","0,00","98,56","0,00","0,00","0,00","100,00","0,00",1 Margherita
Arthur's Pizza,vz11-p7f8,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,26/10/2024 23:13,26/10/2024 23:13,26/10/2024 23:27,,26/10/2024 23:18,26/10/2024 23:39,26/10/2024 23:32,26/10/2024 23:51,,,,"660,00","0,00","0,00","0,00","48,58","39,60","0,00","150,00","66,00","0,00","152,54",evet,,"203,28","0,00","0,00","203,28","0,00","0,00","0,00","150,00","0,00","1 Margherita, 1 Roma"
Arthur's Pizza,vz11-pp0s,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,23/10/2024 20:37,23/10/2024 20:37,23/10/2024 20:48,,23/10/2024 20:41,23/10/2024 20:55,23/10/2024 20:57,23/10/2024 21:02,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
Arthur's Pizza,vz11-q4xl,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,24/10/2024 11:41,24/10/2024 11:41,24/10/2024 11:52,,24/10/2024 11:45,24/10/2024 11:53,24/10/2024 12:01,24/10/2024 11:59,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-qgs4,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,31/10/2024 20:02,31/10/2024 20:02,31/10/2024 20:14,,31/10/2024 20:07,31/10/2024 20:17,31/10/2024 20:21,31/10/2024 20:27,,,,"390,00","0,00","0,00","0,00","28,31","23,40","0,00","100,00","39,00","0,00","79,17",evet,,"120,12","0,00","0,00","120,12","0,00","0,00","0,00","100,00","0,00","1 Roma, 1 Coca-Cola Zero Sugar (25 cl.)"
Arthur's Pizza,vz11-qi4h,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,09/11/2024 21:06,09/11/2024 21:06,09/11/2024 21:17,,09/11/2024 21:09,09/11/2024 21:19,09/11/2024 21:24,09/11/2024 21:25,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-qx7w,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,27/10/2024 17:48,27/10/2024 17:48,27/10/2024 18:00,,27/10/2024 17:51,27/10/2024 18:03,27/10/2024 18:05,27/10/2024 18:12,,,,"390,00","0,00","0,00","0,00","26,97","23,40","0,00","100,00","39,00","0,00","80,51",evet,,"120,12","0,00","0,00","120,12","0,00","0,00","0,00","100,00","0,00","1 Verona, 1 Coca-Cola Zero Sugar (25 cl.)"
Arthur's Pizza,vz11-r3e7,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,10/11/2024 20:40,10/11/2024 20:40,10/11/2024 20:52,,10/11/2024 20:47,10/11/2024 20:48,10/11/2024 20:52,10/11/2024 20:50,,,,"340,00","0,00","0,00","0,00","17,41","32,64","68,00","0,00","54,40","0,00","0,00",evet,,"167,55","0,00","0,00","167,55","0,00","0,00","68,00","0,00","0,00",1 Roma
Arthur's Pizza,vz11-r925,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,30/10/2024 13:34,30/10/2024 13:34,30/10/2024 13:45,,30/10/2024 13:46,30/10/2024 13:52,30/10/2024 13:58,30/10/2024 14:02,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
Arthur's Pizza,vz11-rbnd,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,28/10/2024 18:36,28/10/2024 18:37,28/10/2024 18:49,,28/10/2024 18:47,28/10/2024 18:51,28/10/2024 19:00,28/10/2024 19:01,,,,"460,00","0,00","0,00","0,00","26,92","27,60","0,00","150,00","46,00","0,00","67,80",evet,,"141,68","0,00","0,00","141,68","0,00","0,00","0,00","150,00","0,00","1 Milano, 1 Fanta (25 cl.), 1 Coca-Cola Zero Sugar (25 cl.), 1 Su (50 cl.)"
Arthur's Pizza,vz11-rex3,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,12/11/2024 13:37,12/11/2024 13:37,12/11/2024 13:48,12/11/2024 13:37,12/11/2024 13:46,12/11/2024 13:47,12/11/2024 13:52,12/11/2024 13:49,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-rtj7,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,24/10/2024 16:45,24/10/2024 16:45,24/10/2024 16:57,24/10/2024 17:00,24/10/2024 16:55,24/10/2024 17:02,24/10/2024 17:10,24/10/2024 17:14,,,,"390,00","0,00","0,00","0,00","26,97","23,40","0,00","100,00","39,00","0,00","80,51",evet,,"120,12","0,00","0,00","120,12","0,00","0,00","0,00","100,00","0,00","1 Milano, 1 Lipton Ice Tea Şeftali (25 cl.)"
Arthur's Pizza,vz11-ru5j,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,27/10/2024 16:26,27/10/2024 16:26,27/10/2024 16:37,,27/10/2024 16:36,27/10/2024 16:38,27/10/2024 16:45,27/10/2024 16:47,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
Arthur's Pizza,vz11-rx1v,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,31/10/2024 21:45,31/10/2024 21:45,31/10/2024 21:56,,31/10/2024 21:53,31/10/2024 21:56,31/10/2024 22:02,31/10/2024 22:05,,,,"320,00","0,00","0,00","0,00","16,38","30,72","64,00","0,00","51,20","0,00","0,00",evet,,"157,70","0,00","0,00","157,70","0,00","0,00","64,00","0,00","0,00",1 Margherita
Arthur's Pizza,vz11-s6vg,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,28/10/2024 19:57,28/10/2024 19:57,28/10/2024 20:08,,28/10/2024 20:03,28/10/2024 20:08,28/10/2024 20:20,28/10/2024 20:14,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-s74i,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,YEMEKPAY_CARDPAYMENT,Teslim Edildi,04/11/2024 17:24,04/11/2024 17:25,04/11/2024 17:38,,04/11/2024 17:36,04/11/2024 17:41,04/11/2024 17:46,04/11/2024 17:50,,,,"680,00","0,00","0,00","0,00","53,43","40,80","0,00","150,00","68,00","0,00","158,33",evet,,"209,44","0,00","0,00","209,44","0,00","0,00","0,00","150,00","0,00","1 Torino, 1 Roma"
Arthur's Pizza,vz11-sgo6,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,05/11/2024 21:45,05/11/2024 21:45,05/11/2024 21:56,,05/11/2024 21:52,05/11/2024 21:57,05/11/2024 21:57,05/11/2024 21:59,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-sulp,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,15/11/2024 21:50,15/11/2024 21:50,15/11/2024 22:01,,15/11/2024 21:55,15/11/2024 22:21,15/11/2024 21:57,15/11/2024 22:38,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-svpr,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,13/11/2024 19:10,13/11/2024 19:10,13/11/2024 19:24,,13/11/2024 19:29,13/11/2024 19:30,13/11/2024 19:38,13/11/2024 19:41,,,,"680,00","0,00","0,00","0,00","53,43","40,80","0,00","150,00","68,00","0,00","158,33",evet,,"209,44","0,00","0,00","209,44","0,00","0,00","0,00","150,00","0,00","1 Milano, 1 Verona"
Arthur's Pizza,vz11-sxxf,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,YEMEKPAY_CARDPAYMENT,Teslim Edildi,29/10/2024 12:49,29/10/2024 12:49,29/10/2024 13:00,,29/10/2024 12:55,29/10/2024 13:04,29/10/2024 13:08,29/10/2024 13:16,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-t1df,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,07/11/2024 21:34,07/11/2024 21:34,07/11/2024 21:46,,07/11/2024 21:44,07/11/2024 21:48,07/11/2024 21:50,07/11/2024 21:54,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-tdih,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,01/11/2024 23:01,01/11/2024 23:01,01/11/2024 23:12,01/11/2024 23:13,01/11/2024 23:04,01/11/2024 23:27,01/11/2024 23:18,01/11/2024 23:36,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-th6u,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,24/10/2024 19:35,24/10/2024 19:36,24/10/2024 19:46,24/10/2024 19:52,24/10/2024 20:03,24/10/2024 20:06,24/10/2024 20:01,24/10/2024 20:14,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-tl6f,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,07/11/2024 21:05,07/11/2024 21:06,07/11/2024 21:16,07/11/2024 21:22,07/11/2024 21:14,07/11/2024 21:24,07/11/2024 21:26,07/11/2024 21:32,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
Arthur's Pizza,vz11-tp62,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,23/10/2024 19:59,23/10/2024 19:59,23/10/2024 20:10,,23/10/2024 20:09,23/10/2024 20:12,23/10/2024 20:24,23/10/2024 20:25,,,,"340,00","0,00","0,00","0,00","17,41","32,64","68,00","0,00","54,40","0,00","0,00",evet,,"167,55","0,00","0,00","167,55","0,00","0,00","68,00","0,00","0,00",1 Roma
Arthur's Pizza,vz11-trr1,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,01/11/2024 21:57,01/11/2024 21:57,01/11/2024 22:08,01/11/2024 22:10,01/11/2024 22:04,01/11/2024 22:14,01/11/2024 22:14,01/11/2024 22:23,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-uf51,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,YEMEKPAY_CARDPAYMENT,Teslim Edildi,31/10/2024 22:35,31/10/2024 22:35,31/10/2024 22:49,,31/10/2024 22:53,31/10/2024 22:58,31/10/2024 22:57,31/10/2024 23:09,,,,"660,00","0,00","0,00","0,00","51,12","39,60","0,00","150,00","66,00","0,00","150,00",evet,,"203,28","0,00","0,00","203,28","0,00","0,00","0,00","150,00","0,00","1 Milano, 1 Margherita"
Arthur's Pizza,vz11-uolf,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,15/11/2024 18:41,15/11/2024 18:41,15/11/2024 18:54,,15/11/2024 18:49,15/11/2024 19:11,15/11/2024 19:11,15/11/2024 19:17,,,,"460,00","0,00","0,00","0,00","28,05","27,60","0,00","150,00","46,00","0,00","66,67",evet,,"141,68","0,00","0,00","141,68","0,00","0,00","0,00","150,00","0,00","1 Roma, 1 Lipton Ice Tea Limon (25 cl.), 1 Lipton Ice Tea Şeftali (25 cl.), 1 Su (50 cl.)"
Arthur's Pizza,vz11-urv9,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,YEMEKPAY_CARDPAYMENT,Teslim Edildi,14/11/2024 14:39,14/11/2024 14:40,14/11/2024 14:50,,14/11/2024 14:53,14/11/2024 14:55,14/11/2024 15:03,14/11/2024 15:14,,,,"340,00","0,00","0,00","0,00","0,00","0,00","68,00","0,00","0,00","0,00","0,00",evet,,"272,00","0,00","0,00","272,00","0,00","0,00","68,00","0,00","0,00",1 Torino
Arthur's Pizza,vz11-v1zx,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,03/11/2024 19:28,03/11/2024 19:28,03/11/2024 19:40,03/11/2024 19:40,03/11/2024 19:46,03/11/2024 19:46,03/11/2024 19:50,03/11/2024 19:54,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-vgu6,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,YEMEKPAY_CARDPAYMENT,Teslim Edildi,13/11/2024 17:24,13/11/2024 17:24,13/11/2024 17:37,,13/11/2024 17:35,13/11/2024 17:46,13/11/2024 17:50,13/11/2024 18:03,,,,"680,00","0,00","0,00","0,00","53,43","40,80","0,00","150,00","68,00","0,00","158,33",evet,,"209,44","0,00","0,00","209,44","0,00","0,00","0,00","150,00","0,00","1 Verona, 1 Torino"
Arthur's Pizza,vz11-vn58,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,YEMEKPAY_CARDPAYMENT,Teslim Edildi,02/11/2024 20:21,02/11/2024 20:22,02/11/2024 20:31,,02/11/2024 20:21,02/11/2024 20:32,02/11/2024 20:42,02/11/2024 20:41,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-vogf,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,23/10/2024 21:13,23/10/2024 21:13,23/10/2024 21:29,23/10/2024 21:37,23/10/2024 21:25,23/10/2024 21:37,23/10/2024 21:42,23/10/2024 21:51,,,,"1.000,00","0,00","0,00","0,00","51,20","96,00","200,00","0,00","160,00","0,00","0,00",evet,,"492,80","0,00","0,00","492,80","0,00","0,00","200,00","0,00","0,00","1 Napolitan, 2 Milano"
Arthur's Pizza,vz11-vol1,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,01/11/2024 17:32,01/11/2024 17:32,01/11/2024 17:46,01/11/2024 17:49,01/11/2024 17:50,01/11/2024 17:52,01/11/2024 17:58,01/11/2024 18:00,,,,"680,00","0,00","0,00","0,00","53,43","40,80","0,00","150,00","68,00","0,00","158,33",evet,,"209,44","0,00","0,00","209,44","0,00","0,00","0,00","150,00","0,00","1 Roma, 1 Milano"
Arthur's Pizza,vz11-wi9h,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,05/11/2024 19:23,05/11/2024 19:23,05/11/2024 19:36,,05/11/2024 19:33,05/11/2024 19:40,05/11/2024 19:44,05/11/2024 19:50,,,,"440,00","0,00","0,00","0,00","34,08","26,40","0,00","100,00","44,00","0,00","100,00",evet,,"135,52","0,00","0,00","135,52","0,00","0,00","0,00","100,00","0,00","1 Milano, 1 Lipton Ice Tea Şeftali (25 cl.), 1 Sprite (25 cl.)"
Arthur's Pizza,vz11-wtd8,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,YEMEKPAY_CARDPAYMENT,Teslim Edildi,31/10/2024 20:07,31/10/2024 20:07,31/10/2024 20:19,,31/10/2024 20:16,31/10/2024 20:24,31/10/2024 20:33,31/10/2024 20:43,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
Arthur's Pizza,vz11-x74g,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,YEMEKPAY_CARDPAYMENT,Teslim Edildi,04/11/2024 22:11,04/11/2024 22:11,04/11/2024 22:25,,04/11/2024 22:18,04/11/2024 22:27,04/11/2024 22:31,04/11/2024 22:34,,,,"680,00","0,00","0,00","0,00","53,43","40,80","0,00","150,00","68,00","0,00","158,33",evet,,"209,44","0,00","0,00","209,44","0,00","0,00","0,00","150,00","0,00","1 Torino, 1 Roma"
Arthur's Pizza,vz11-xbdv,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,31/10/2024 17:20,31/10/2024 17:20,31/10/2024 17:31,,31/10/2024 17:27,31/10/2024 17:34,31/10/2024 17:46,31/10/2024 17:48,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
Arthur's Pizza,vz11-xo3g,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,29/10/2024 17:46,29/10/2024 17:46,29/10/2024 17:58,,29/10/2024 17:56,29/10/2024 17:59,29/10/2024 18:05,29/10/2024 18:04,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-xxz7,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,23/10/2024 19:11,23/10/2024 19:12,23/10/2024 19:22,,23/10/2024 19:21,23/10/2024 19:27,23/10/2024 19:32,23/10/2024 19:34,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Milano
Arthur's Pizza,vz11-y112,vz11,Yemeksepeti Teslimatlı,Online,YEMEKPAY_CREDITCARD,Teslim Edildi,04/11/2024 22:23,04/11/2024 22:23,04/11/2024 22:35,04/11/2024 22:32,04/11/2024 22:37,04/11/2024 22:38,04/11/2024 22:45,04/11/2024 22:51,,,,"340,00","0,00","0,00","0,00","22,55","20,40","0,00","100,00","34,00","0,00","58,33",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
